INSTALACAO_ID,COMPONENTE,DESCRICAO,ALIM,REGIONAL,SECCIONAL,BASE,CONJUNTO,FASE,CHAVE_PAI_ID,KVAN,KVAT_D,KVAT_N,TAP,TP_CONDUTOR,KM_TOTAL,MULT,NU,PERC_MULT,PERC_NU,CLIT,SOBRECARGA,INT12M,DEC12M,FEC12M
1264329.0000000000,1169513,Instalacao Transformadora com Chave,INPY2,COD DELMIRO GOLVEIA,DELMIRO GOUVEIA,CANAPI,INHAPI,C,1210735.0000000000,10.0000000000,1.0000000000,,,1X#4(4) AWG CA,0.56551000,0.00000000,0.56551000,0.00,100.00,2,0.200000,,,
1140012.0000000000,100187108X,Instalacao Transformadora com Chave,VISY1,CENTRO,RIO LARGO,VICOSA,VIÇOSA,C,1139896.0000000000,5.0000000000,,,,1X#4(4) AWG CU,0.07152000,0.00000000,0.07152000,0.00,100.00,2,0.400000,,,
1115395.0000000000,45588,Instalacao Transformadora com Chave,CPTY2,COD PALMEIRA DOS INDIOS,UNIÃO DOS PALMARES,COLONIA LEOPOLDINA,CAMPESTRE,A,1115373.0000000000,10.0000000000,10.0000000000,10.0000000000,,2X#4(4) AWG CU,0.14628000,0.00000000,0.14628000,0.00,100.00,1,0.100000,,,
1116379.0000000000,52531,Instalacao Transformadora com Chave,SDIY1,SERTAO,SANTANA DO IPANEMA,POÇO DAS TRINCHEIRAS,SANTANA DO IPANEMA,A,1116378.0000000000,10.0000000000,,,,1X#4(4) AWG CU,0.03240000,0.00000000,0.03240000,0.00,100.00,1,0.100000,,,
1044511.0000000000,23600,Instalacao Transformadora com Chave,INPY4,COD DELMIRO GOLVEIA,SANTANA DO IPANEMA,SÃO JOSÉ DA TAPERA,INHAPI,A,1044081.0000000000,10.0000000000,,,,1X#4(4) AWG CU,1.60716000,0.00000000,1.58514000,0.00,98.63,5,0.500000,,,
1094343.0000000000,35108,Instalacao Transformadora com Chave,JDHY6,CENTRO,SANTANA DO IPANEMA,MAJOR IZIDORO,JACARÉ DOS HOMENS,AC,1169954.0000000000,10.0000000000,,,,1X#4(4) AWG CU,0.23274000,0.00000000,0.23274000,0.00,100.00,2,0.200000,,,
1191987.0000000000,82266,Instalacao Transformadora com Chave,VISY5,CENTRO,RIO LARGO,CHA PRETA,VIÇOSA,A,1141739.0000000000,10.0000000000,,,,,0.70800000,0.00000000,0.00000000,0.00,0.00,2,0.200000,,,
1163596.0000000000,1082132,Instalacao Transformadora com Chave,MBDY4,CENTRO,RIO LARGO,ATALAIA,MARIBONDO,ABC,1163719.0000000000,30.0000000000,,,,3X#X1X70+50,0.95211000,0.00000000,0.90062000,0.00,94.59,1,0.033333,,,
1092891.0000000000,34550,Instalacao Transformadora com Chave,JDHY1,CENTRO,SANTANA DO IPANEMA,BATALHA,JACARÉ DOS HOMENS,A,1093008.0000000000,10.0000000000,10.0000000000,10.0000000000,,1X#4(4) AWG CU,0.75093000,0.00000000,0.75093000,0.00,100.00,4,0.400000,,,
1030372.0000000000,08629,Instalacao Transformadora com Chave,SLQY1,SERTAO,MACEIO I,PARIPUEIRA,SÃO LUIZ DO QUITUNDE,A,1030371.0000000000,10.0000000000,10.0000000000,10.0000000000,,1X#4(4) AWG CU,0.35159000,0.00000000,0.32258000,0.00,91.75,2,0.200000,,,
1056547.0000000000,27399,Instalacao Transformadora com Chave,INPY1,COD DELMIRO GOLVEIA,DELMIRO GOUVEIA,MATA GRANDE,INHAPI,C,1056546.0000000000,15.0000000000,,,,1X#4(4) AWG CU,1.03437000,0.00000000,1.03437000,0.00,100.00,1,0.066667,,,
1265706.0000000000,2791335,Instalacao Transformadora com Chave,RLUY6,METROPOLITANA,,,RIO LARGO,ABC,1269234.0000000000,112.5000000000,,,,3X#35(35) MULT,0.46058000,0.46058000,0.00000000,100.00,0.00,0,0.000000,,,
1163938.0000000000,59658,Instalacao Transformadora com Chave,CPLY3,COD RIO LARGO,UNIÃO DOS PALMARES,UNIÃO DOS PALMARES,CAPELA,C,1163931.0000000000,10.0000000000,10.0000000000,10.0000000000,,1X#4(4) AWG CU,0.12559000,0.00000000,0.12559000,0.00,100.00,0,0.000000,,,
1174131.0000000000,38557,Instalacao Transformadora com Chave,ODFY1,CENTRO,SANTANA DO IPANEMA,MONTEIRÓPOLIS,OLHO D' ÁGUA DAS FLORES,B,1258855.0000000000,5.0000000000,,,,1X#25(25) MULT,0.03300000,0.03300000,0.00000000,100.00,0.00,1,0.200000,,,
1176007.0000000000,80925,Instalacao Transformadora com Chave,SDIY3,SERTAO,SANTANA DO IPANEMA,DOIS RIACHOS,SANTANA DO IPANEMA,B,1127892.0000000000,10.0000000000,,,,1X#1X25(25) MULT,0.04000000,0.04000000,0.00000000,100.00,0.00,1,0.100000,,,
1038715.0000000000,17596,Instalacao Transformadora com Chave,PCVY1,SERTAO,MATRIZ DE CAMARAGIBE,MARAGOGI,PORTO CALVO,AC,1037995.0000000000,10.0000000000,10.0000000000,10.0000000000,,1X#4(4) AWG CU,0.31387000,0.00000000,0.31387000,0.00,100.00,5,0.500000,,,
1098113.0000000000,26915,Instalacao Transformadora com Chave,ODFY4,CENTRO,SANTANA DO IPANEMA,SÃO JOSÉ DA TAPERA,OLHO D' ÁGUA DAS FLORES,C,1097835.0000000000,10.0000000000,10.0000000000,10.0000000000,,1X#4(4) AWG CU,0.41857000,0.00000000,0.41857000,0.00,100.00,2,0.200000,,,
1260899.0000000000,027445612,Instalacao Transformadora com Chave,DMGY5,COD DELMIRO GOLVEIA,DELMIRO GOUVEIA,DELMIRO GOUVEIA,DELMIRO GOUVEIA,ABC,1246483.0000000000,112.5000000000,,,,0X#(4) AWG CA,0.39359000,0.35554000,0.03805000,90.33,9.67,0,0.000000,,,
1122629.0000000000,43828,Instalacao Transformadora com Chave,CPTY4,COD PALMEIRA DOS INDIOS,UNIÃO DOS PALMARES,JUNDIÁ,CAMPESTRE,A,1264468.0000000000,10.0000000000,10.0000000000,10.0000000000,,2X#4(4) AWG CU,0.03954000,0.00000000,0.03954000,0.00,100.00,2,0.200000,2,6.608425994e-06,2.887245378e-06
1031713.0000000000,08171,Instalacao Transformadora com Chave,SMCY6,SERTAO,SÃO MIGUEL DOS CAMPOS,SÃO MIGUEL DOS CAMPOS,SÃO MIGUEL DOS CAMPOS,ABC,1031709.0000000000,30.0000000000,30.0000000000,30.0000000000,,1X#4(4) AWG CU,0.31858000,0.00000000,0.29042000,0.00,91.16,1,0.033333,1,4.736298297e-06,1e-06
1174821.0000000000,80332,Instalacao Transformadora com Chave,PMIY8,CENTRO,PALMEIRA DOS ÍNDIOS,MINADOR DO NEGRÃO,,A,1174822.0000000000,10.0000000000,,,,1X#25(25) MULT,0.20800000,0.20800000,0.00000000,100.00,0.00,2,0.200000,,,
1152091.0000000000,38182,Instalacao Transformadora com Chave,MCIY1,COD PALMEIRA DOS INDIOS,UNIÃO DOS PALMARES,MURICI,MURICI,B,1152092.0000000000,10.0000000000,,,,1X#4(4) AWG CU,0.45900000,0.00000000,0.45900000,0.00,100.00,4,0.400000,,,
1176206.0000000000,100138240X,Instalacao Transformadora com Chave,JDHY3,CENTRO,SANTANA DO IPANEMA,BATALHA,JACARÉ DOS HOMENS,ABC,1268410.0000000000,45.0000000000,,,,3X#35(35) MULT,0.16363000,0.16363000,0.00000000,100.00,0.00,1,0.022222,,,
1272487.0000000000,1214764,Instalacao Transformadora com Chave,INPY4,COD DELMIRO GOLVEIA,,,INHAPI,B,1272488.0000000000,15.0000000000,,,,1X#35(35) MULT,0.04300000,0.04300000,0.00000000,100.00,0.00,0,0.000000,,,
1036934.0000000000,12612,Instalacao Transformadora com Chave,PCVY4,SERTAO,MATRIZ DE CAMARAGIBE,JACUÍPE,PORTO CALVO,B,1036983.0000000000,10.0000000000,,,,1X#4(4) AWG CU,0.51629000,0.00000000,0.46310000,0.00,89.70,2,0.200000,1,2.983695011e-06,1e-06
1243052.0000000000,1041202,Instalacao Transformadora com Chave,UPMY1,CENTRO,UNIÃO DOS PALMARES,UNIÃO DOS PALMARES,UNIÃO DOS PALMARES,ABC,1246748.0000000000,45.0000000000,,,,3X#4(4)4C AWG CA,0.05155000,0.00000000,0.05155000,0.00,100.00,0,0.000000,,,
1261201.0000000000,2747903,Instalacao Transformadora com Chave,CRAC2,CENTRO,PALMEIRA DOS ÍNDIOS,IGACÍ,PALMEIRA DOS ¿NDIOS,ABC,1259927.0000000000,112.5000000000,,,,0X#(4) AWG CA,0.30932000,0.21833000,0.09099000,70.58,29.42,0,0.000000,,,
1166254.0000000000,60037,Instalacao Transformadora com Chave,UPMY1,CENTRO,UNIÃO DOS PALMARES,UNIÃO DOS PALMARES,UNIÃO DOS PALMARES,B,1166233.0000000000,10.0000000000,,,,2X#4(4) AWG CU,0.01952000,0.00000000,0.01952000,0.00,100.00,0,0.000000,,,
1273643.0000000000,1206540,Instalacao Transformadora com Chave,MTBY2,SERTAO,,,MARITUBA,A,1273641.0000000000,15.0000000000,,,,1X#35(35) MULT,0.43142000,0.43142000,0.00000000,100.00,0.00,0,0.000000,,,
1175008.0000000000,80577,Instalacao Transformadora com Chave,INPY2,COD DELMIRO GOLVEIA,DELMIRO GOUVEIA,CANAPI,INHAPI,A,1175009.0000000000,10.0000000000,,,,1X#1X25(25) MULT,0.42200000,0.42200000,0.00000000,100.00,0.00,1,0.100000,,,
1270671.0000000000,1209752,Instalacao Transformadora com Chave,PMIY8,CENTRO,,,,A,1212295.0000000000,15.0000000000,,,,1X#35(35) MULT,0.09700000,0.09700000,0.00000000,100.00,0.00,0,0.000000,,,
1117048.0000000000,52410,Instalacao Transformadora com Chave,SDIY7,SERTAO,SANTANA DO IPANEMA,MARAVILHA,,B,1169924.0000000000,10.0000000000,10.0000000000,10.0000000000,,1X#4(4) AWG CU,0.42155000,0.00000000,0.42155000,0.00,100.00,1,0.100000,,,
1164019.0000000000,1107488,Instalacao Transformadora com Chave,CPLY3,COD RIO LARGO,RIO LARGO,CAJUEIRO,CAPELA,B,1164405.0000000000,15.0000000000,,,,1X#4(4) AWG CA,0.45244000,0.00000000,0.45244000,0.00,100.00,1,0.066667,1,2.067280791e-05,7.257436514e-07
1085893.0000000000,40576,Instalacao Transformadora com Chave,BSMC3,CENTRO,MACEIO I,PARIPUEIRA,S¿O MIGUEL DOS CAMPOS,A,1205068.0000000000,15.0000000000,,,,,0.04822000,0.00000000,0.00000000,0.00,0.00,0,0.000000,,,
1270443.0000000000,1213024,Instalacao Transformadora com Chave,DMGY4,COD DELMIRO GOLVEIA,,,DELMIRO GOUVEIA,C,1256838.0000000000,15.0000000000,,,,1X#35(35) MULT,0.17092000,0.17092000,0.00000000,100.00,0.00,0,0.000000,,,
1141637.0000000000,44883,Instalacao Transformadora com Chave,VISY5,CENTRO,RIO LARGO,CHA PRETA,VIÇOSA,AC,1141657.0000000000,5.0000000000,,,,1X#4(4) AWG CU,0.18542000,0.00000000,0.18542000,0.00,100.00,1,0.200000,,,
1098055.0000000000,23925,Instalacao Transformadora com Chave,ODFY4,CENTRO,SANTANA DO IPANEMA,SENADOR RUI PALMEIRA,OLHO D' ÁGUA DAS FLORES,B,1097347.0000000000,10.0000000000,10.0000000000,10.0000000000,,1X#4(4) AWG CU,0.05617000,0.00000000,0.05617000,0.00,100.00,1,0.100000,,,
1162682.0000000000,37570,Instalacao Transformadora com Chave,ARDM6,SERTAO,ARAPIRACA,FEIRA GRANDE,ARAPIRACA II,C,1162776.0000000000,5.0000000000,5.0000000000,5.0000000000,,1X#4(4) AWG CA,0.23529000,0.00000000,0.23529000,0.00,100.00,0,0.000000,,,
1271415.0000000000,1230168,Instalacao Transformadora (Companhia),ODFY1,CENTRO,,,OLHO D' ÁGUA DAS FLORES,B,1271414.0000000000,15.0000000000,,,,1X#35(35) MULT,0.15374000,0.15374000,0.00000000,100.00,0.00,0,0.000000,,,
1139977.0000000000,166935,Instalacao Transformadora com Chave,VISY1,CENTRO,RIO LARGO,VICOSA,VIÇOSA,C,1139892.0000000000,10.0000000000,,,,1X#4(4) AWG CU,0.09022000,0.00000000,0.09022000,0.00,100.00,2,0.200000,,,
1174673.0000000000,80392,Instalacao Transformadora com Chave,SDIY7,SERTAO,SANTANA DO IPANEMA,MARAVILHA,,B,1174674.0000000000,5.0000000000,5.0000000000,5.0000000000,,1X#1X25(25) MULT,0.04400000,0.04400000,0.00000000,100.00,0.00,1,0.200000,,,
1092871.0000000000,34530,Instalacao Transformadora com Chave,JDHY1,CENTRO,SANTANA DO IPANEMA,BATALHA,JACARÉ DOS HOMENS,A,1092940.0000000000,15.0000000000,,,,1X#4(4) AWG CU,0.03431000,0.00000000,0.03431000,0.00,100.00,1,0.066667,1,1.825095996e-05,7.260018281e-07
1030730.0000000000,110232X,Instalacao Transformadora com Chave,SLQY2,SERTAO,MACEIO I,PARIPUEIRA,SÃO LUIZ DO QUITUNDE,A,1030729.0000000000,10.0000000000,,,,2X#4(4) AWG CU,0.05778000,0.00000000,0.05778000,0.00,100.00,2,0.200000,,,
1178460.0000000000,1152386,Instalacao Transformadora com Chave,PDAY4,CENTRO,SANTANA DO IPANEMA,PÃO DE AÇUCAR,PÃO DE AÇÚCAR,A,1089869.0000000000,10.0000000000,,,,1X#25(25) MULT,0.07900000,0.07900000,0.00000000,100.00,0.00,2,0.200000,,,
1270234.0000000000,1219359,Instalacao Transformadora com Chave,MTBY3,SERTAO,,,MARITUBA,ABC,1167558.0000000000,45.0000000000,45.0000000000,45.0000000000,,3X#35(35) MULT,0.10054000,0.10054000,0.00000000,100.00,0.00,0,0.000000,,,
1272549.0000000000,1258087,Instalacao Transformadora (Companhia),INPY2,COD DELMIRO GOLVEIA,,,INHAPI,C,1272548.0000000000,15.0000000000,,,,1X#35(35) MULT,0.23900000,0.23900000,0.00000000,100.00,0.00,0,0.000000,,,
1147459.0000000000,40180,Instalacao Transformadora com Chave,ODFY4,CENTRO,SANTANA DO IPANEMA,CARNEIROS,OLHO D' ÁGUA DAS FLORES,A,1147458.0000000000,5.0000000000,,,,,0.03400000,0.00000000,0.00000000,0.00,0.00,1,0.200000,,,
1138799.0000000000,57713,Instalacao Transformadora com Chave,PMIY1,CENTRO,PALMEIRA DOS ÍNDIOS,QUEBRANGULO,PALMEIRA DOS ÍNDIOS,A,1212773.0000000000,5.0000000000,,,,1X#4(4)4C AWG CA,0.02037000,0.00000000,0.02037000,0.00,100.00,1,0.200000,,,
1094696.0000000000,35662,Instalacao Transformadora com Chave,JDHY5,CENTRO,SANTANA DO IPANEMA,MAJOR IZIDORO,JACARÉ DOS HOMENS,B,1094693.0000000000,5.0000000000,,,,1X#4(4) AWG CU,0.12419000,0.00000000,0.12419000,0.00,100.00,1,0.200000,,,
1207396.0000000000,84438,Instalacao Transformadora com Chave,CPEY5,SERTAO,PENEDO,CORURIPE,CORURIPE,A,1207397.0000000000,10.0000000000,10.0000000000,10.0000000000,,1X#25(25) MULT,0.01300000,0.01300000,0.00000000,100.00,0.00,1,0.100000,,,
1226513.0000000000,1049739,Instalacao Transformadora com Chave,MCIY1,COD PALMEIRA DOS INDIOS,UNIÃO DOS PALMARES,MURICI,MURICI,A,1211726.0000000000,10.0000000000,,,,1X#2(2) AWG CA,0.03438000,0.00000000,0.03438000,0.00,100.00,2,0.200000,,,
1028853.0000000000,00829,Instalacao Transformadora com Chave,BSMC1,CENTRO,MACEIO II,FRANCES,MARECHAL DEODORO,ABC,1028852.0000000000,30.0000000000,30.0000000000,30.0000000000,,3X#4(4) AWG CA,0.04512000,0.00000000,0.04512000,0.00,100.00,2,0.066667,,,
1229200.0000000000,1011820,Instalacao Transformadora com Chave,PMIY5,CENTRO,PALMEIRA DOS ÍNDIOS,PALMEIRA DOS INDIOS,PALMEIRA DOS ÍNDIOS,A,1168433.0000000000,5.0000000000,,,,1X#35(35) MULT,0.04015000,0.04015000,0.00000000,100.00,0.00,1,0.200000,,,
1136514.0000000000,55981,Instalacao Transformadora com Chave,CRAC2,CENTRO,PALMEIRA DOS ÍNDIOS,IGACÍ,PALMEIRA DOS ¿NDIOS,C,1136489.0000000000,10.0000000000,,,,2X#4(4) AWG CU,0.02879000,0.00000000,0.02879000,0.00,100.00,1,0.100000,,,
1019281.0000000000,1056522,Estacao Transformadora com Chave,CZAY6,METROPOLITANA,MACEIO II,PINHEIRO,CRUZ DAS ALMAS,ABC,1019280.0000000000,300.0000000000,,,,3X#70(70) MULT,0.01288000,0.01288000,0.00000000,100.00,0.00,0,0.000000,,,
1271051.0000000000,1205617,Instalacao Transformadora (Companhia),CZAY8,METROPOLITANA,,,CRUZ DAS ALMAS,ABC,1183638.0000000000,225.0000000000,,,,1X#4(4) AWG CA,0.00908000,0.00000000,0.00908000,0.00,100.00,0,0.000000,,,
1094051.0000000000,35016,Instalacao Transformadora com Chave,JDHY6,CENTRO,SANTANA DO IPANEMA,MAJOR IZIDORO,JACARÉ DOS HOMENS,B,1094050.0000000000,5.0000000000,,,,,0.00962000,0.00000000,0.00000000,0.00,0.00,0,0.000000,,,
1273089.0000000000,1249509,Instalacao Transformadora (Companhia),JGMY3,SERTAO,,,JOAQUIM GOMES,A,1273090.0000000000,15.0000000000,,,,1X#35(35) MULT,0.17400000,0.17400000,0.00000000,100.00,0.00,0,0.000000,,,
1056910.0000000000,27772,Instalacao Transformadora com  Chave,INPY1,COD DELMIRO GOLVEIA,DELMIRO GOUVEIA,MATA GRANDE,INHAPI,B,1056911.0000000000,15.0000000000,,,,1X#4(4) AWG CU,0.00649000,0.00000000,0.00649000,0.00,100.00,0,0.000000,,,
1179182.0000000000,80725,Instalacao Transformadora com Chave,PMIY4,CENTRO,PALMEIRA DOS ÍNDIOS,PALMEIRA DOS INDIOS,PALMEIRA DOS ÍNDIOS,A,1269791.0000000000,10.0000000000,,,,1X#25(25) MULT,0.02400000,0.02400000,0.00000000,100.00,0.00,0,0.000000,,,
1147510.0000000000,1076450,Estacao Transformadora com Chave,VISY1,CENTRO,RIO LARGO,VICOSA,VIÇOSA,ABC,1139584.0000000000,30.0000000000,30.0000000000,30.0000000000,,0X#(4) AWG CA,0.01052000,0.00000000,0.01052000,0.00,100.00,0,0.000000,,,
1166765.0000000000,1090321,Estacao Transformadora com Chave,ARDW1,SERTAO,ARAPIRACA,ARAPIRACA I,ARAPIRACA II,ABC,1161844.0000000000,75.0000000000,,,,0X#(4) AWG CA,0.00700000,0.00000000,0.00700000,0.00,100.00,0,0.000000,,,
1001353.0000000000,100152894X,Instalacao Transformadora (Companhia),MDOY4,SERTAO,MACEIO II,FRANCES,MARECHAL DEODORO,ABC,1001352.0000000000,15.0000000000,,,,,0.00663000,0.00000000,0.00000000,0.00,0.00,0,0.000000,,,
1247823.0000000000,1037420,Instalacao Transformadora com Chave,CPLY2,COD RIO LARGO,RIO LARGO,ATALAIA,CAPELA,ABC,1161324.0000000000,30.0000000000,,,,3X#35(35) MULT,0.04000000,0.04000000,0.00000000,100.00,0.00,0,0.000000,,,
1241509.0000000000,1022822,Instalacao Transformadora com  Chave,TDBY6,METROPOLITANA,MACEIO II,PINHEIRO,TRAPICHE DA BARRA,ABC,1270229.0000000000,75.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1026538.0000000000,00703,Estacao Transformadora com Chave,TDBY7,METROPOLITANA,MACEIO II,FRANCES,TRAPICHE DA BARRA,ABC,1026658.0000000000,15.0000000000,15.0000000000,15.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1122071.0000000000,100125173X,Instalacao Transformadora com Chave,CPTY3,COD PALMEIRA DOS INDIOS,UNIÃO DOS PALMARES,NOVO LINO,CAMPESTRE,ABC,1230887.0000000000,45.0000000000,45.0000000000,45.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1216338.0000000000,81631,Instalacao Transformadora com  Chave,SSOY4,SERTAO,ARAPIRACA,SAO SEBASTIAO,SÃO SEBASTIÃO,ABC,1216339.0000000000,30.0000000000,30.0000000000,30.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,1,3.494583287e-06,7.254688161e-07
1139754.0000000000,1098489,Instalacao Transformadora com Chave,VISY1,CENTRO,RIO LARGO,MAR VERMELHO,VIÇOSA,ABC,1267877.0000000000,30.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1210011.0000000000,1049615,Instalacao Transformadora com  Chave,MCIY1,COD PALMEIRA DOS INDIOS,UNIÃO DOS PALMARES,MURICI,MURICI,B,1210010.0000000000,10.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1115970.0000000000,100130843X,Instalacao Transformadora com Chave,UPMY7,CENTRO,UNIÃO DOS PALMARES,UNIÃO DOS PALMARES,UNIÃO DOS PALMARES,C,1210449.0000000000,15.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1062207.0000000000,1103709,Estacao Transformadora com Chave,RLUY7,METROPOLITANA,RIO LARGO,MESSIAS,RIO LARGO,ABC,1062173.0000000000,15.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1084705.0000000000,28953,Estação Transformadora (Particular),CRDM3,CENTRO,PENEDO,CORURIPE,CORURIPE,AC,1084706.0000000000,15.0000000000,15.0000000000,15.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1175212.0000000000,80581,Instalacao Transformadora com Chave,DMGY5,COD DELMIRO GOLVEIA,DELMIRO GOUVEIA,OLHO DÁGUA DO CASADO,DELMIRO GOUVEIA,A,1175211.0000000000,10.0000000000,10.0000000000,10.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1070455.0000000000,22366,Estacao Transformadora com Chave,MTCY4,NORTE,UNIÃO DOS PALMARES,JOAQUIM GOMES,MATRIZ DE CAMARAGIBE,A,1070646.0000000000,10.0000000000,10.0000000000,10.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1065936.0000000000,19156,Estacao Transformadora com Chave,GIPY1,CENTRO,ARAPIRACA,GIRAU DO PONCIANO,ARAPIRACA II,ABC,1065735.0000000000,75.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1109400.0000000000,1081292,Estacao Transformadora com Chave,PMIY2,CENTRO,PALMEIRA DOS ÍNDIOS,PALMEIRA DOS INDIOS,PALMEIRA DOS ÍNDIOS,ABC,1109481.0000000000,300.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1247880.0000000000,58022884,Instalacao Transformadora com  Chave,CRAC2,CENTRO,PALMEIRA DOS ÍNDIOS,IGACÍ,PALMEIRA DOS ¿NDIOS,A,1135210.0000000000,15.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1213472.0000000000,100177335X,Instalacao Transformadora com Chave,VISY1,CENTRO,RIO LARGO,VICOSA,VIÇOSA,C,1140141.0000000000,10.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1070491.0000000000,22402,Estacao Transformadora com Chave,JGMY2,SERTAO,UNIÃO DOS PALMARES,JOAQUIM GOMES,JOAQUIM GOMES,ABC,1070490.0000000000,30.0000000000,30.0000000000,30.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1237760.0000000000,1076078,Estacao Transformadora com Chave,PLRY1,COD RIO LARGO,RIO LARGO,PILAR,PILAR,ABC,1237761.0000000000,112.5000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1172592.0000000000,1074601,Estacao Transformadora com Chave,MBDY1,CENTRO,SÃO MIGUEL DOS CAMPOS,MARIBONDO,MARIBONDO,ABC,1172593.0000000000,150.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1128244.0000000000,100143244X,Instalacao Transformadora com Chave,SDIY3,SERTAO,SANTANA DO IPANEMA,SANTANA DO IPANEMA,SANTANA DO IPANEMA,AC,1128211.0000000000,15.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1165270.0000000000,26405,Instalacao Transformadora com  Chave,ARPY5,SERTAO,ARAPIRACA,ARAPIRACA I,ARAPIRACA I,AB,1164665.0000000000,10.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1083989.0000000000,1134027,Instalacao Transformadora com Chave,CPEY5,SERTAO,PENEDO,FELIZ DESERTO,CORURIPE,AC,1083981.0000000000,15.0000000000,15.0000000000,15.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1216618.0000000000,388753930,Instalacao Transformadora com Chave,CRDM4,CENTRO,PENEDO,CORURIPE,CORURIPE,B,1031978.0000000000,25.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,2,5.33133135e-05,1.450011926e-06
1215151.0000000000,1047787,Instalacao Transformadora com Chave,SSOY4,SERTAO,ARAPIRACA,SAO SEBASTIAO,SÃO SEBASTIÃO,ABC,1055797.0000000000,75.0000000000,75.0000000000,75.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1059700.0000000000,18234,Instalacao Transformadora com  Chave,INPY4,COD DELMIRO GOLVEIA,DELMIRO GOUVEIA,ÁGUA BRANCA,INHAPI,ABC,1059697.0000000000,30.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1233313.0000000000,01224867,Estacao Transformadora com Chave,CDCC1,CENTRO,MATRIZ DE CAMARAGIBE,SÃO MIGUEL DOS MILAGRES,MATRIZ DE CAMARAGIBE,ABC,1214155.0000000000,75.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1037649.0000000000,100124439X,Instalacao Transformadora (Companhia),CDCC4,CENTRO,MATRIZ DE CAMARAGIBE,PORTO DE PEDRAS,PORTO CALVO,B,1037684.0000000000,25.0000000000,25.0000000000,25.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1091991.0000000000,100124919X,Estação Transformadora (Particular),GIPY3,CENTRO,ARAPIRACA,TRAIPU,ARAPIRACA II,ABC,1091990.0000000000,30.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1149861.0000000000,14170,Instalacao Transformadora com Chave,MBDY2,CENTRO,RIO LARGO,MAR VERMELHO,MARIBONDO,A,1149932.0000000000,10.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1128473.0000000000,100141014X,Estacao Transformadora com Chave,SDIY2,SERTAO,SANTANA DO IPANEMA,DOIS RIACHOS,SANTANA DO IPANEMA,ABC,1262979.0000000000,112.5000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1099953.0000000000,31228,Estacao Transformadora com Chave,MTBY2,SERTAO,PENEDO,IGREJA NOVA,MARITUBA,ABC,1099801.0000000000,30.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1151804.0000000000,39707,Instalacao Transformadora com Chave,CPEY1,SERTAO,PENEDO,PENEDO,CORURIPE,A,1151813.0000000000,10.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1020845.0000000000,1103822,Estacao Transformadora com Chave,PNOC1,METROPOLITANA,MACEIO II,PINHEIRO,PINHEIRO,ABC,1240577.0000000000,75.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1120100.0000000000,54073,Instalacao Transformadora com Chave,PMIY8,CENTRO,PALMEIRA DOS ÍNDIOS,PALMEIRA DOS INDIOS,,ABC,1258057.0000000000,15.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1195755.0000000000,1103067,Estacao Transformadora com Chave,ARPY1,SERTAO,ARAPIRACA,ARAPIRACA I,ARAPIRACA I,ABC,1148291.0000000000,75.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1088102.0000000000,21393,Estacao Transformadora com Chave,MTBY5,SERTAO,PENEDO,PENEDO,MARITUBA,ABC,1088103.0000000000,30.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
